,Driver,TeamName_x,GridPosition,Finish_Position,Status,delta_to_pole,Qual_Position,Year,Location,fp2_median_pace,fp2_team_dif,fp2_deg_rate
1626,VER,Red Bull Racing,8.0,9.0,Finished,0.35599999999999454,8.0,2025,Budapest,82.664,-0.29999999999999716,1.7368461538461548
1627,ANT,Mercedes,15.0,10.0,Lapped,1.0139999999999958,15.0,2025,Budapest,82.012,0.009000000000000341,0.11206363636363598
1628,HAD,Racing Bulls,10.0,11.0,Lapped,0.5430000000000064,10.0,2025,Budapest,82.637,0.04099999999999682,-0.40322185314685616
1629,HAM,Ferrari,12.0,12.0,Lapped,0.3299999999999983,12.0,2025,Budapest,82.2405,0.17799999999999727,2.1642090909090883
1630,HUL,Kick Sauber,18.0,13.0,Lapped,0.7090000000000032,19.0,2025,Budapest,81.877,-0.7349999999999994,-0.02560000000000673
1631,SAI,Williams,13.0,14.0,Lapped,0.409000000000006,13.0,2025,Budapest,82.979,0.6505000000000081,2.6086632478632494
1632,ALB,Williams,19.0,15.0,Lapped,0.8509999999999991,20.0,2025,Budapest,82.32849999999999,-0.6505000000000081,-1.0465846153846126
1633,OCO,Haas F1 Team,17.0,16.0,Lapped,0.6509999999999962,18.0,2025,Budapest,82.281,-2.497,1.185759375000001
1634,TSU,Red Bull Racing,20.0,17.0,Lapped,0.527000000000001,16.0,2025,Budapest,82.964,0.29999999999999716,2.2284632034632055
1635,COL,Alpine,14.0,18.0,Lapped,0.7870000000000061,14.0,2025,Budapest,82.268,-0.6899999999999977,1.9867097902097897
1636,GAS,Alpine,16.0,19.0,Lapped,0.5939999999999941,17.0,2025,Budapest,82.958,0.6899999999999977,1.338611538461546
1637,BEA,Haas F1 Team,11.0,20.0,Retired,0.32200000000000273,11.0,2025,Budapest,84.778,2.497,-1.524047802197802
1638,PIA,McLaren,1.0,1.0,Finished,0.0,1.0,2025,Zandvoort,75.4415,0.4055000000000035,2.2855274725274772
1639,VER,Red Bull Racing,3.0,2.0,Finished,0.262999999999991,3.0,2025,Zandvoort,75.22399999999999,-1.0635000000000048,4.581299999999995
1640,HAD,Racing Bulls,4.0,3.0,Finished,0.5459999999999923,4.0,2025,Zandvoort,,,
1641,RUS,Mercedes,5.0,4.0,Finished,0.5929999999999893,5.0,2025,Zandvoort,75.29599999999999,2.9749999999999943,-0.6559974025974042
1642,ALB,Williams,15.0,5.0,Finished,0.9899999999999949,15.0,2025,Zandvoort,82.892,7.464999999999989,
1643,BEA,Haas F1 Team,20.0,6.0,Finished,1.5999999999999943,19.0,2025,Zandvoort,75.432,-0.1039999999999992,0.08599650349650197
1644,STR,Aston Martin,19.0,7.0,Finished,,20.0,2025,Zandvoort,107.056,31.7145,10.201400000000008
1645,ALO,Aston Martin,10.0,8.0,Finished,0.9679999999999893,10.0,2025,Zandvoort,75.3415,-31.7145,10.035400000000003
1646,TSU,Red Bull Racing,12.0,9.0,Finished,0.9599999999999937,12.0,2025,Zandvoort,76.2875,1.0635000000000048,1.9253133333333308
1647,OCO,Haas F1 Team,18.0,10.0,Finished,1.5349999999999966,18.0,2025,Zandvoort,75.536,0.1039999999999992,9.836657142857142
1648,COL,Alpine,16.0,11.0,Finished,1.441999999999993,16.0,2025,Zandvoort,74.303,-2.2580000000000098,5.547571428571433
1649,LAW,Racing Bulls,8.0,12.0,Finished,0.8379999999999939,8.0,2025,Zandvoort,75.625,,7.806350000000019
1650,SAI,Williams,9.0,13.0,Finished,0.8429999999999893,9.0,2025,Zandvoort,75.427,-7.464999999999989,0.10568333333333468
1651,HUL,Kick Sauber,17.0,14.0,Finished,1.532999999999987,17.0,2025,Zandvoort,75.644,-0.5635000000000048,2.141445054945057
1652,BOR,Kick Sauber,13.0,15.0,Finished,0.9599999999999937,13.0,2025,Zandvoort,76.20750000000001,0.5635000000000048,1.4857637362637388
1653,ANT,Mercedes,11.0,16.0,Finished,0.8309999999999889,11.0,2025,Zandvoort,72.321,-2.9749999999999943,-3.2393000000000045
1654,GAS,Alpine,14.0,17.0,Finished,0.9749999999999943,14.0,2025,Zandvoort,76.561,2.2580000000000098,1.784009090909093
1655,NOR,McLaren,2.0,18.0,Retired,0.012000000000000455,2.0,2025,Zandvoort,75.036,-0.4055000000000035,2.7493260073260117
1656,LEC,Ferrari,6.0,19.0,Retired,0.6779999999999973,6.0,2025,Zandvoort,75.2845,-0.08200000000000784,0.3699000000000093
1657,HAM,Ferrari,7.0,20.0,Retired,0.7279999999999944,7.0,2025,Zandvoort,75.3665,0.08200000000000784,0.17890000000001138
1658,VER,Red Bull Racing,1.0,1.0,Finished,0.0,1.0,2025,Monza,83.737,-1.0670000000000073,2.08660909090909
1659,NOR,McLaren,2.0,2.0,Finished,0.07699999999999818,2.0,2025,Monza,83.606,-0.3445000000000107,1.7715069930069955
1660,PIA,McLaren,3.0,3.0,Finished,0.18999999999999773,3.0,2025,Monza,83.9505,0.3445000000000107,1.6933800865800899
1661,LEC,Ferrari,4.0,4.0,Finished,0.2150000000000034,4.0,2025,Monza,84.025,-0.3400000000000034,3.1434166666666687
1662,RUS,Mercedes,5.0,5.0,Finished,0.3649999999999949,6.0,2025,Monza,84.034,-30.0175,2.9318
1663,HAM,Ferrari,10.0,6.0,Finished,0.33199999999999363,5.0,2025,Monza,84.36500000000001,0.3400000000000034,2.664157575757574
1664,ALB,Williams,14.0,7.0,Finished,0.7909999999999968,14.0,2025,Monza,84.47999999999999,0.34949999999999193,-3.4103090909090867
1665,BOR,Kick Sauber,7.0,8.0,Finished,0.597999999999999,8.0,2025,Monza,83.998,-0.26549999999998875,-0.10760000000000615
1666,ANT,Mercedes,6.0,9.0,Finished,0.40800000000000125,7.0,2025,Monza,114.0515,30.0175,
1667,HAD,Racing Bulls,19.0,10.0,Finished,1.125,16.0,2025,Monza,84.152,-0.2014999999999958,3.324133333333336
1668,SAI,Williams,13.0,11.0,Finished,0.7360000000000042,13.0,2025,Monza,84.1305,-0.34949999999999193,-1.3180238095238028
1669,BEA,Haas F1 Team,11.0,12.0,Finished,0.6539999999999964,11.0,2025,Monza,84.7905,0.5799999999999983,2.1179790209790217
1670,TSU,Red Bull Racing,9.0,13.0,Finished,0.7270000000000039,10.0,2025,Monza,84.804,1.0670000000000073,3.7562999999999978
1671,LAW,Racing Bulls,18.0,14.0,Finished,1.4869999999999948,20.0,2025,Monza,84.3535,0.2014999999999958,2.4710848484848444
1672,OCO,Haas F1 Team,15.0,15.0,Lapped,0.914999999999992,15.0,2025,Monza,84.2105,-0.5799999999999983,0.002476190476191372
1673,GAS,Alpine,20.0,16.0,Lapped,1.3109999999999928,19.0,2025,Monza,84.52000000000001,-0.2109999999999843,0.5011128205128217
1674,COL,Alpine,17.0,17.0,Lapped,1.2000000000000028,18.0,2025,Monza,84.731,0.2109999999999843,0.8675252747252749
1675,STR,Aston Martin,16.0,18.0,Lapped,1.1559999999999917,17.0,2025,Monza,84.8395,-0.1735000000000042,0.29510294117647673
1676,ALO,Aston Martin,8.0,19.0,Retired,0.632000000000005,9.0,2025,Monza,85.013,0.1735000000000042,2.1321363636363633
1677,HUL,Kick Sauber,12.0,20.0,Did not start,0.7060000000000031,12.0,2025,Monza,84.2635,0.26549999999998875,-0.14307142857142888
1678,VER,Red Bull Racing,1.0,1.0,Finished,0.0,1.0,2025,Baku,106.567,-0.29400000000001114,
1679,RUS,Mercedes,5.0,2.0,Finished,0.9529999999999887,5.0,2025,Baku,107.19,2.4505000000000052,
1680,SAI,Williams,2.0,3.0,Finished,0.47799999999999443,2.0,2025,Baku,106.583,0.24099999999999966,-0.030843373493978584
1681,ANT,Mercedes,4.0,4.0,Finished,0.5999999999999943,4.0,2025,Baku,104.73949999999999,-2.4505000000000052,
1682,LAW,Racing Bulls,3.0,5.0,Finished,0.5899999999999892,3.0,2025,Baku,107.139,-0.5785000000000053,0.20466999999999946
1683,TSU,Red Bull Racing,6.0,6.0,Finished,1.0259999999999962,6.0,2025,Baku,106.861,0.29400000000001114,
1684,NOR,McLaren,7.0,7.0,Finished,1.1219999999999999,7.0,2025,Baku,,,
1685,HAM,Ferrari,12.0,8.0,Finished,1.0660000000000025,12.0,2025,Baku,101.7565,-4.373499999999993,
1686,LEC,Ferrari,10.0,9.0,Finished,0.402000000000001,10.0,2025,Baku,106.13,4.373499999999993,4.705627118644068
1687,HAD,Racing Bulls,8.0,10.0,Finished,1.2549999999999955,8.0,2025,Baku,107.7175,0.5785000000000053,-0.2043428571428456
1688,BOR,Kick Sauber,13.0,11.0,Finished,1.1599999999999966,13.0,2025,Baku,106.904,-0.48499999999999943,6.461406779661015
1689,BEA,Haas F1 Team,15.0,12.0,Finished,1.5489999999999924,15.0,2025,Baku,106.83250000000001,-0.05449999999999022,5.952805970149257
1690,ALB,Williams,19.0,13.0,Finished,2.6610000000000014,19.0,2025,Baku,106.342,-0.24099999999999966,3.7636746987951804
1691,OCO,Haas F1 Team,20.0,14.0,Finished,,20.0,2025,Baku,106.887,0.05449999999999022,0.22145714285713994
1692,ALO,Aston Martin,11.0,15.0,Finished,0.7399999999999949,11.0,2025,Baku,111.115,3.211999999999989,6.339058823529414
1693,HUL,Kick Sauber,17.0,16.0,Finished,1.7989999999999924,17.0,2025,Baku,107.389,0.48499999999999943,0.07707000000000488
1694,STR,Aston Martin,14.0,17.0,Finished,1.9440000000000026,14.0,2025,Baku,107.903,-3.211999999999989,0.011119999999997054
1695,GAS,Alpine,18.0,18.0,Lapped,2.0219999999999914,18.0,2025,Baku,107.057,-1.1739999999999924,
1696,COL,Alpine,16.0,19.0,Lapped,1.661999999999992,16.0,2025,Baku,108.231,1.1739999999999924,0.11399999999999726
1697,PIA,McLaren,9.0,20.0,Retired,0.29699999999999704,9.0,2025,Baku,105.78,,
1698,RUS,Mercedes,1.0,1.0,Finished,0.0,1.0,2025,Marina Bay,123.64750000000001,26.86250000000001,
1699,VER,Red Bull Racing,2.0,2.0,Finished,0.18200000000000216,2.0,2025,Marina Bay,95.082,-14.173500000000004,-9.949499999999999
1700,NOR,McLaren,5.0,3.0,Finished,0.42799999999999727,5.0,2025,Marina Bay,104.08250000000001,9.524000000000001,3.7292802663438165
1701,PIA,McLaren,3.0,4.0,Finished,0.36599999999999966,3.0,2025,Marina Bay,94.55850000000001,-9.524000000000001,4.734570411622278
1702,ANT,Mercedes,4.0,5.0,Finished,0.3790000000000049,4.0,2025,Marina Bay,96.785,-26.86250000000001,7.4708378378378395
1703,LEC,Ferrari,7.0,6.0,Finished,0.6260000000000048,7.0,2025,Marina Bay,92.93950000000001,-4.532999999999987,
1704,ALO,Aston Martin,10.0,7.0,Finished,0.796999999999997,10.0,2025,Marina Bay,124.697,29.695999999999998,-1.1819785714285718
1705,HAM,Ferrari,6.0,8.0,Finished,0.5300000000000011,6.0,2025,Marina Bay,97.4725,4.532999999999987,
1706,BEA,Haas F1 Team,9.0,9.0,Finished,0.7099999999999937,9.0,2025,Marina Bay,108.48949999999999,-3.833500000000001,
1707,SAI,Williams,18.0,10.0,Lapped,,20.0,2025,Marina Bay,94.434,-24.650000000000006,-4.6477935649935675
1708,HAD,Racing Bulls,8.0,11.0,Lapped,0.6880000000000024,8.0,2025,Marina Bay,94.274,-34.359999999999985,0.9307714285714178
1709,TSU,Red Bull Racing,13.0,12.0,Lapped,1.1949999999999932,13.0,2025,Marina Bay,109.2555,14.173500000000004,
1710,STR,Aston Martin,15.0,13.0,Lapped,1.7909999999999968,15.0,2025,Marina Bay,95.001,-29.695999999999998,5.813136851520574
1711,ALB,Williams,20.0,14.0,Lapped,,19.0,2025,Marina Bay,119.084,24.650000000000006,
1712,LAW,Racing Bulls,12.0,15.0,Lapped,1.161999999999992,12.0,2025,Marina Bay,128.634,34.359999999999985,3.6044186046511704
1713,COL,Alpine,16.0,16.0,Lapped,1.823999999999998,16.0,2025,Marina Bay,98.364,4.212500000000006,
1714,BOR,Kick Sauber,14.0,17.0,Lapped,1.661999999999992,14.0,2025,Marina Bay,104.34450000000001,10.762500000000017,
1715,OCO,Haas F1 Team,17.0,18.0,Lapped,1.831000000000003,17.0,2025,Marina Bay,112.323,3.833500000000001,-1.1605142857142838
1716,GAS,Alpine,19.0,19.0,Lapped,2.1029999999999944,18.0,2025,Marina Bay,94.1515,-4.212500000000006,
1717,HUL,Kick Sauber,11.0,20.0,Lapped,0.9830000000000041,11.0,2025,Marina Bay,93.582,-10.762500000000017,6.1713000000000005
1718,VER,Red Bull Racing,1.0,1.0,Finished,0.0,1.0,2025,Austin,,,
1719,NOR,McLaren,2.0,2.0,Finished,0.2909999999999968,2.0,2025,Austin,,,
1720,LEC,Ferrari,3.0,3.0,Finished,0.29699999999999704,3.0,2025,Austin,,,
1721,HAM,Ferrari,5.0,4.0,Finished,0.402000000000001,5.0,2025,Austin,,,
1722,PIA,McLaren,6.0,5.0,Finished,0.5739999999999981,6.0,2025,Austin,,,
1723,RUS,Mercedes,4.0,6.0,Finished,0.3159999999999883,4.0,2025,Austin,,,
1724,TSU,Red Bull Racing,13.0,7.0,Finished,0.9559999999999889,13.0,2025,Austin,,,
1725,HUL,Kick Sauber,11.0,8.0,Finished,0.8239999999999981,11.0,2025,Austin,,,
1726,BEA,Haas F1 Team,8.0,9.0,Finished,0.6289999999999907,8.0,2025,Austin,,,
1727,ALO,Aston Martin,10.0,10.0,Finished,0.6499999999999915,10.0,2025,Austin,,,
1728,LAW,Racing Bulls,12.0,11.0,Finished,0.8499999999999943,12.0,2025,Austin,,,
1729,STR,Aston Martin,19.0,12.0,Finished,2.030000000000001,18.0,2025,Austin,,,
1730,ANT,Mercedes,7.0,13.0,Finished,0.6039999999999992,7.0,2025,Austin,,,
1731,ALB,Williams,18.0,14.0,Finished,2.1799999999999926,19.0,2025,Austin,,,
1732,OCO,Haas F1 Team,17.0,15.0,Finished,1.6259999999999906,17.0,2025,Austin,,,
1733,HAD,Racing Bulls,20.0,16.0,Finished,,20.0,2025,Austin,,,
1734,COL,Alpine,15.0,17.0,Lapped,1.5339999999999918,15.0,2025,Austin,,,
1735,BOR,Kick Sauber,16.0,18.0,Lapped,1.6149999999999949,16.0,2025,Austin,,,
1736,GAS,Alpine,14.0,19.0,Lapped,1.1409999999999911,14.0,2025,Austin,,,
1737,SAI,Williams,9.0,20.0,Retired,0.6400000000000006,9.0,2025,Austin,,,
1738,NOR,McLaren,1.0,1.0,Finished,0.0,1.0,2025,Mexico City,81.911,-0.5829999999999984,0.010827500000001721
1739,LEC,Ferrari,2.0,2.0,Finished,0.26200000000000045,2.0,2025,Mexico City,82.533,-0.930499999999995,1.105804395604396
1740,VER,Red Bull Racing,5.0,3.0,Finished,0.48399999999999466,5.0,2025,Mexico City,82.656,-0.3459999999999894,1.4169561403508777
1741,BEA,Haas F1 Team,9.0,4.0,Finished,0.8739999999999952,10.0,2025,Mexico City,82.44,-0.40099999999999625,-0.058613086913088024
1742,PIA,McLaren,7.0,5.0,Finished,0.5880000000000081,8.0,2025,Mexico City,82.494,0.5829999999999984,1.5405430014430033
1743,ANT,Mercedes,6.0,6.0,Finished,0.5319999999999965,6.0,2025,Mexico City,82.569,0.034000000000006025,1.1472747252747255
1744,RUS,Mercedes,4.0,7.0,Finished,0.4480000000000075,4.0,2025,Mexico City,82.535,-0.034000000000006025,0.5017142857142919
1745,HAM,Ferrari,3.0,8.0,Finished,0.35200000000000387,3.0,2025,Mexico City,83.4635,0.930499999999995,1.7910925170068033
1746,OCO,Haas F1 Team,11.0,9.0,Finished,1.2510000000000048,12.0,2025,Mexico City,82.841,0.40099999999999625,-0.454559090909091
1747,BOR,Kick Sauber,16.0,10.0,Finished,1.8260000000000076,16.0,2025,Mexico City,82.78049999999999,0.21049999999999613,1.7891000000000004
1748,TSU,Red Bull Racing,10.0,11.0,Finished,1.230000000000004,11.0,2025,Mexico City,83.002,0.3459999999999894,-0.5230390209790128
1749,ALB,Williams,17.0,12.0,Lapped,1.9039999999999964,17.0,2025,Mexico City,83.113,0.2530000000000001,2.1122924603174567
1750,HAD,Racing Bulls,8.0,13.0,Lapped,0.6659999999999968,9.0,2025,Mexico City,82.9375,-0.18999999999999773,-0.780863636363629
1751,STR,Aston Martin,19.0,14.0,Lapped,2.019999999999996,19.0,2025,Mexico City,82.775,0.016000000000005343,1.6194717171717208
1752,GAS,Alpine,18.0,15.0,Lapped,1.960000000000008,18.0,2025,Mexico City,82.84,0.12300000000000466,1.280873626373627
1753,COL,Alpine,20.0,16.0,Lapped,2.084000000000003,20.0,2025,Mexico City,82.717,-0.12300000000000466,0.9412945054945057
1754,SAI,Williams,12.0,17.0,Retired,0.5859999999999985,7.0,2025,Mexico City,82.86,-0.2530000000000001,0.6663888888888932
1755,ALO,Aston Martin,14.0,18.0,Retired,1.516999999999996,14.0,2025,Mexico City,82.759,-0.016000000000005343,0.4623000000000009
1756,HUL,Kick Sauber,13.0,19.0,Retired,1.4300000000000068,13.0,2025,Mexico City,82.57,-0.21049999999999613,1.5511821428571424
1757,LAW,Racing Bulls,15.0,20.0,Retired,2.486000000000004,15.0,2025,Mexico City,83.1275,0.18999999999999773,1.9459136363636356
1758,NOR,McLaren,1.0,1.0,Finished,0.0,1.0,2025,São Paulo,,,
1759,ANT,Mercedes,2.0,2.0,Finished,0.1740000000000066,2.0,2025,São Paulo,,,
1760,VER,Red Bull Racing,19.0,3.0,Finished,0.8920000000000101,16.0,2025,São Paulo,,,
1761,RUS,Mercedes,6.0,4.0,Finished,0.4309999999999974,6.0,2025,São Paulo,,,
1762,PIA,McLaren,4.0,5.0,Finished,0.375,4.0,2025,São Paulo,,,
1763,BEA,Haas F1 Team,8.0,6.0,Finished,0.4660000000000082,8.0,2025,São Paulo,,,
1764,LAW,Racing Bulls,7.0,7.0,Finished,0.4510000000000076,7.0,2025,São Paulo,,,
1765,HAD,Racing Bulls,5.0,8.0,Finished,0.4200000000000017,5.0,2025,São Paulo,,,
1766,HUL,Kick Sauber,10.0,9.0,Finished,0.5280000000000058,10.0,2025,São Paulo,,,
1767,GAS,Alpine,9.0,10.0,Finished,0.49099999999999966,9.0,2025,São Paulo,,,
1768,ALB,Williams,12.0,11.0,Finished,0.5420000000000016,12.0,2025,São Paulo,,,
1769,OCO,Haas F1 Team,20.0,12.0,Finished,0.9270000000000067,17.0,2025,São Paulo,,,
1770,SAI,Williams,15.0,13.0,Finished,0.9609999999999985,15.0,2025,São Paulo,,,
1771,ALO,Aston Martin,11.0,14.0,Finished,0.4900000000000091,11.0,2025,São Paulo,,,
1772,COL,Alpine,16.0,15.0,Finished,1.1210000000000093,18.0,2025,São Paulo,,,
1773,STR,Aston Martin,14.0,16.0,Finished,0.6500000000000057,14.0,2025,São Paulo,,,
1774,TSU,Red Bull Racing,17.0,17.0,Finished,1.2000000000000028,19.0,2025,São Paulo,,,
1775,HAM,Ferrari,13.0,18.0,Retired,0.5889999999999986,13.0,2025,São Paulo,,,
1776,LEC,Ferrari,3.0,19.0,Retired,0.29400000000001114,3.0,2025,São Paulo,,,
1777,BOR,Kick Sauber,18.0,20.0,Retired,,,2025,São Paulo,,,
1778,VER,Red Bull Racing,2.0,1.0,Finished,0.3230000000000075,2.0,2025,Las Vegas,109.254,-7.423000000000002,-1.925931506849306
1779,RUS,Mercedes,4.0,2.0,Finished,0.8689999999999998,4.0,2025,Las Vegas,108.632,10.717500000000001,1.1653166666666748
1780,ANT,Mercedes,17.0,3.0,Finished,8.379999999999995,17.0,2025,Las Vegas,97.9145,-10.717500000000001,0.1172969502407722
1781,LEC,Ferrari,9.0,4.0,Finished,1.9380000000000024,9.0,2025,Las Vegas,98.48949999999999,-2.086500000000001,1.394235507246366
1782,SAI,Williams,3.0,5.0,Finished,0.362000000000009,3.0,2025,Las Vegas,102.448,-12.950000000000003,0.6266621621621702
1783,HAD,Racing Bulls,8.0,6.0,Finished,1.6200000000000045,8.0,2025,Las Vegas,106.0545,7.294499999999999,0.9637329192546659
1784,HUL,Kick Sauber,11.0,7.0,Finished,4.847000000000008,11.0,2025,Las Vegas,106.808,2.542500000000004,-1.3708783783783625
1785,HAM,Ferrari,19.0,8.0,Finished,9.180999999999997,20.0,2025,Las Vegas,100.576,2.086500000000001,-0.025270547945210674
1786,OCO,Haas F1 Team,13.0,9.0,Finished,5.052999999999997,13.0,2025,Las Vegas,104.82499999999999,4.22699999999999,0.8719666666666662
1787,BEA,Haas F1 Team,14.0,10.0,Finished,5.159999999999997,14.0,2025,Las Vegas,100.598,-4.22699999999999,2.856662650602408
1788,ALO,Aston Martin,7.0,11.0,Finished,1.5319999999999965,7.0,2025,Las Vegas,98.4855,-32.10050000000001,-1.0059864864864794
1789,TSU,Red Bull Racing,20.0,12.0,Finished,8.864000000000004,19.0,2025,Las Vegas,116.677,7.423000000000002,2.981464285714298
1790,GAS,Alpine,10.0,13.0,Finished,3.6060000000000088,10.0,2025,Las Vegas,110.119,12.340000000000003,1.3759666666666677
1791,LAW,Racing Bulls,6.0,14.0,Lapped,1.1280000000000001,6.0,2025,Las Vegas,98.76,-7.294499999999999,0.8791304347826095
1792,COL,Alpine,15.0,15.0,Lapped,5.749000000000009,15.0,2025,Las Vegas,97.779,-12.340000000000003,-0.877181488203263
1793,ALB,Williams,16.0,16.0,Retired,8.286000000000001,16.0,2025,Las Vegas,115.398,12.950000000000003,-0.40036986301369515
1794,BOR,Kick Sauber,18.0,17.0,Retired,8.740000000000009,18.0,2025,Las Vegas,104.2655,-2.542500000000004,1.8761486486486514
1795,STR,Aston Martin,12.0,18.0,Retired,4.915999999999997,12.0,2025,Las Vegas,130.586,32.10050000000001,7.8265000000000065
1796,NOR,McLaren,1.0,19.0,Disqualified,0.0,1.0,2025,Las Vegas,98.3985,2.110500000000002,2.2897999999999925
1797,PIA,McLaren,5.0,20.0,Disqualified,1.027000000000001,5.0,2025,Las Vegas,96.288,-2.110500000000002,3.4855428571428613
1798,VER,Red Bull Racing,3.0,1.0,Finished,0.2639999999999958,3.0,2025,Lusail,,,
1799,PIA,McLaren,1.0,2.0,Finished,0.0,1.0,2025,Lusail,,,
1800,SAI,Williams,7.0,3.0,Finished,0.9000000000000057,7.0,2025,Lusail,,,
1801,NOR,McLaren,2.0,4.0,Finished,0.10800000000000409,2.0,2025,Lusail,,,
1802,ANT,Mercedes,5.0,5.0,Finished,0.4590000000000032,5.0,2025,Lusail,,,
1803,RUS,Mercedes,4.0,6.0,Finished,0.2750000000000057,4.0,2025,Lusail,,,
1804,ALO,Aston Martin,8.0,7.0,Finished,1.031000000000006,8.0,2025,Lusail,,,
1805,LEC,Ferrari,10.0,8.0,Finished,1.1740000000000066,10.0,2025,Lusail,,,
1806,LAW,Racing Bulls,12.0,9.0,Finished,1.0460000000000065,12.0,2025,Lusail,,,
1807,TSU,Red Bull Racing,15.0,10.0,Finished,1.3739999999999952,16.0,2025,Lusail,,,
1808,ALB,Williams,14.0,11.0,Finished,1.2420000000000044,15.0,2025,Lusail,,,
1809,HAM,Ferrari,17.0,12.0,Finished,1.519999999999996,18.0,2025,Lusail,,,
1810,BOR,Kick Sauber,19.0,13.0,Finished,1.1470000000000056,14.0,2025,Lusail,,,
1811,COL,Alpine,20.0,14.0,Lapped,1.75,20.0,2025,Lusail,,,
1812,OCO,Haas F1 Team,16.0,15.0,Lapped,1.4770000000000039,17.0,2025,Lusail,,,
1813,GAS,Alpine,9.0,16.0,Lapped,1.0900000000000034,9.0,2025,Lusail,,,
1814,STR,Aston Martin,18.0,17.0,Retired,1.6710000000000065,19.0,2025,Lusail,,,
1815,HAD,Racing Bulls,6.0,18.0,Retired,0.7270000000000039,6.0,2025,Lusail,,,
1816,BEA,Haas F1 Team,13.0,19.0,Retired,1.051000000000002,13.0,2025,Lusail,,,
1817,HUL,Kick Sauber,11.0,20.0,Retired,0.965999999999994,11.0,2025,Lusail,,,
1818,VER,Red Bull Racing,1.0,1.0,Finished,0.0,1.0,2025,Yas Island,89.495,-0.9060000000000059,0.6065610265069455
1819,PIA,McLaren,3.0,2.0,Finished,0.23000000000000398,3.0,2025,Yas Island,89.813,0.465999999999994,1.3112634920634951
1820,NOR,McLaren,2.0,3.0,Finished,0.20100000000000762,2.0,2025,Yas Island,89.34700000000001,-0.465999999999994,-0.21902619047618874
1821,LEC,Ferrari,5.0,4.0,Finished,0.5230000000000103,5.0,2025,Yas Island,89.992,0.2610000000000099,-0.4727562499999939
1822,RUS,Mercedes,4.0,5.0,Finished,0.4380000000000024,4.0,2025,Yas Island,90.0315,0.27899999999999636,1.7663895154553044
1823,ALO,Aston Martin,6.0,6.0,Finished,0.6950000000000074,6.0,2025,Yas Island,90.0915,0.17049999999998988,2.654520833333338
1824,OCO,Haas F1 Team,8.0,7.0,Finished,0.7060000000000031,8.0,2025,Yas Island,89.745,-0.2639999999999958,4.821954285714267
1825,HAM,Ferrari,16.0,8.0,Finished,1.1870000000000118,16.0,2025,Yas Island,89.731,-0.2610000000000099,2.1630612149532764
1826,HUL,Kick Sauber,18.0,9.0,Finished,1.2430000000000092,18.0,2025,Yas Island,88.868,-0.3160000000000025,3.682562500000017
1827,STR,Aston Martin,15.0,10.0,Finished,0.8900000000000006,15.0,2025,Yas Island,89.921,-0.17049999999998988,4.704571428571427
1828,BOR,Kick Sauber,7.0,11.0,Finished,0.6970000000000027,7.0,2025,Yas Island,89.184,0.3160000000000025,-0.13111190476190437
1829,BEA,Haas F1 Team,11.0,12.0,Finished,0.8340000000000032,11.0,2025,Yas Island,90.009,0.2639999999999958,2.2465909090909095
1830,SAI,Williams,12.0,13.0,Finished,0.835000000000008,12.0,2025,Yas Island,89.512,-0.8160000000000025,3.1929690924657526
1831,TSU,Red Bull Racing,10.0,14.0,Finished,0.8270000000000124,10.0,2025,Yas Island,90.40100000000001,0.9060000000000059,0.15215000000000098
