,Unnamed: 0,Driver,TeamName_x,GridPosition,Finish_Position,Status,delta_to_pole,Qual_Position,Year,Location,fp2_median_pace,fp2_team_dif,fp2_deg_rate
863,863,ANT,Mercedes,6.0,6.0,Finished,0.5319999999999965,6.0,2025,Mexico City,82.569,0.034000000000006,1.1472747252747255
864,864,RUS,Mercedes,4.0,7.0,Finished,0.4480000000000075,4.0,2025,Mexico City,82.535,-0.034000000000006,0.5017142857142919
865,865,HAM,Ferrari,3.0,8.0,Finished,0.3520000000000038,3.0,2025,Mexico City,83.4635,0.930499999999995,1.7910925170068033
866,866,OCO,Haas F1 Team,11.0,9.0,Finished,1.2510000000000048,12.0,2025,Mexico City,82.841,0.4009999999999962,-0.454559090909091
867,867,BOR,Kick Sauber,16.0,10.0,Finished,1.8260000000000076,16.0,2025,Mexico City,82.78049999999999,0.2104999999999961,1.7891000000000004
868,868,TSU,Red Bull Racing,10.0,11.0,Finished,1.230000000000004,11.0,2025,Mexico City,83.002,0.3459999999999894,-0.5230390209790128
869,869,ALB,Williams,17.0,12.0,Lapped,1.9039999999999964,17.0,2025,Mexico City,83.113,0.2530000000000001,2.1122924603174567
870,870,HAD,Racing Bulls,8.0,13.0,Lapped,0.6659999999999968,9.0,2025,Mexico City,82.9375,-0.1899999999999977,-0.780863636363629
871,871,STR,Aston Martin,19.0,14.0,Lapped,2.019999999999996,19.0,2025,Mexico City,82.775,0.0160000000000053,1.6194717171717208
872,872,GAS,Alpine,18.0,15.0,Lapped,1.960000000000008,18.0,2025,Mexico City,82.84,0.1230000000000046,1.280873626373627
873,873,COL,Alpine,20.0,16.0,Lapped,2.084000000000003,20.0,2025,Mexico City,82.717,-0.1230000000000046,0.9412945054945056
874,874,SAI,Williams,12.0,17.0,Retired,0.5859999999999985,7.0,2025,Mexico City,82.86,-0.2530000000000001,0.6663888888888932
875,875,ALO,Aston Martin,14.0,18.0,Retired,1.516999999999996,14.0,2025,Mexico City,82.759,-0.0160000000000053,0.4623000000000009
876,876,HUL,Kick Sauber,13.0,19.0,Retired,1.4300000000000068,13.0,2025,Mexico City,82.57,-0.2104999999999961,1.5511821428571424
877,877,LAW,Racing Bulls,15.0,20.0,Retired,2.486000000000004,15.0,2025,Mexico City,83.1275,0.1899999999999977,1.9459136363636356
878,878,NOR,McLaren,1.0,1.0,Finished,0.0,1.0,2025,São Paulo,,,
879,879,ANT,Mercedes,2.0,2.0,Finished,0.1740000000000066,2.0,2025,São Paulo,,,
880,880,VER,Red Bull Racing,19.0,3.0,Finished,0.8920000000000101,16.0,2025,São Paulo,,,
881,881,RUS,Mercedes,6.0,4.0,Finished,0.4309999999999974,6.0,2025,São Paulo,,,
882,882,PIA,McLaren,4.0,5.0,Finished,0.375,4.0,2025,São Paulo,,,
883,883,BEA,Haas F1 Team,8.0,6.0,Finished,0.4660000000000082,8.0,2025,São Paulo,,,
884,884,LAW,Racing Bulls,7.0,7.0,Finished,0.4510000000000076,7.0,2025,São Paulo,,,
885,885,HAD,Racing Bulls,5.0,8.0,Finished,0.4200000000000017,5.0,2025,São Paulo,,,
886,886,HUL,Kick Sauber,10.0,9.0,Finished,0.5280000000000058,10.0,2025,São Paulo,,,
887,887,GAS,Alpine,9.0,10.0,Finished,0.4909999999999996,9.0,2025,São Paulo,,,
888,888,ALB,Williams,12.0,11.0,Finished,0.5420000000000016,12.0,2025,São Paulo,,,
889,889,OCO,Haas F1 Team,20.0,12.0,Finished,0.9270000000000068,17.0,2025,São Paulo,,,
890,890,SAI,Williams,15.0,13.0,Finished,0.9609999999999984,15.0,2025,São Paulo,,,
891,891,ALO,Aston Martin,11.0,14.0,Finished,0.4900000000000091,11.0,2025,São Paulo,,,
892,892,COL,Alpine,16.0,15.0,Finished,1.121000000000009,18.0,2025,São Paulo,,,
893,893,STR,Aston Martin,14.0,16.0,Finished,0.6500000000000057,14.0,2025,São Paulo,,,
894,894,TSU,Red Bull Racing,17.0,17.0,Finished,1.2000000000000028,19.0,2025,São Paulo,,,
895,895,HAM,Ferrari,13.0,18.0,Retired,0.5889999999999986,13.0,2025,São Paulo,,,
896,896,LEC,Ferrari,3.0,19.0,Retired,0.2940000000000111,3.0,2025,São Paulo,,,
897,897,BOR,Kick Sauber,18.0,20.0,Retired,,,2025,São Paulo,,,
898,898,VER,Red Bull Racing,2.0,1.0,Finished,0.3230000000000075,2.0,2025,Las Vegas,109.254,-7.423000000000002,-1.925931506849306
899,899,RUS,Mercedes,4.0,2.0,Finished,0.8689999999999998,4.0,2025,Las Vegas,108.632,10.7175,1.1653166666666748
900,900,ANT,Mercedes,17.0,3.0,Finished,8.379999999999995,17.0,2025,Las Vegas,97.9145,-10.7175,0.1172969502407722
901,901,LEC,Ferrari,9.0,4.0,Finished,1.9380000000000024,9.0,2025,Las Vegas,98.4895,-2.086500000000001,1.394235507246366
902,902,SAI,Williams,3.0,5.0,Finished,0.362000000000009,3.0,2025,Las Vegas,102.448,-12.950000000000005,0.6266621621621702
903,903,HAD,Racing Bulls,8.0,6.0,Finished,1.6200000000000043,8.0,2025,Las Vegas,106.0545,7.294499999999999,0.963732919254666
904,904,HUL,Kick Sauber,11.0,7.0,Finished,4.847000000000008,11.0,2025,Las Vegas,106.808,2.542500000000004,-1.3708783783783625
905,905,HAM,Ferrari,19.0,8.0,Finished,9.180999999999996,20.0,2025,Las Vegas,100.576,2.086500000000001,-0.0252705479452106
906,906,OCO,Haas F1 Team,13.0,9.0,Finished,5.052999999999997,13.0,2025,Las Vegas,104.825,4.22699999999999,0.8719666666666662
907,907,BEA,Haas F1 Team,14.0,10.0,Finished,5.159999999999997,14.0,2025,Las Vegas,100.598,-4.22699999999999,2.856662650602408
908,908,ALO,Aston Martin,7.0,11.0,Finished,1.5319999999999965,7.0,2025,Las Vegas,98.4855,-32.10050000000001,-1.0059864864864794
909,909,TSU,Red Bull Racing,20.0,12.0,Finished,8.864000000000004,19.0,2025,Las Vegas,116.677,7.423000000000002,2.981464285714298
910,910,GAS,Alpine,10.0,13.0,Finished,3.6060000000000088,10.0,2025,Las Vegas,110.119,12.340000000000003,1.3759666666666677
911,911,LAW,Racing Bulls,6.0,14.0,Lapped,1.128,6.0,2025,Las Vegas,98.76,-7.294499999999999,0.8791304347826095
912,912,COL,Alpine,15.0,15.0,Lapped,5.749000000000009,15.0,2025,Las Vegas,97.779,-12.340000000000003,-0.877181488203263
913,913,ALB,Williams,16.0,16.0,Retired,8.286000000000001,16.0,2025,Las Vegas,115.398,12.950000000000005,-0.4003698630136951
914,914,BOR,Kick Sauber,18.0,17.0,Retired,8.740000000000009,18.0,2025,Las Vegas,104.2655,-2.542500000000004,1.8761486486486512
915,915,STR,Aston Martin,12.0,18.0,Retired,4.915999999999997,12.0,2025,Las Vegas,130.586,32.10050000000001,7.8265000000000065
916,916,NOR,McLaren,1.0,19.0,Disqualified,0.0,1.0,2025,Las Vegas,98.3985,2.110500000000002,2.2897999999999925
917,917,PIA,McLaren,5.0,20.0,Disqualified,1.027000000000001,5.0,2025,Las Vegas,96.288,-2.110500000000002,3.4855428571428613
918,918,VER,Red Bull Racing,3.0,1.0,Finished,0.2639999999999958,3.0,2025,Lusail,,,
919,919,PIA,McLaren,1.0,2.0,Finished,0.0,1.0,2025,Lusail,,,
920,920,SAI,Williams,7.0,3.0,Finished,0.9000000000000057,7.0,2025,Lusail,,,
921,921,NOR,McLaren,2.0,4.0,Finished,0.108000000000004,2.0,2025,Lusail,,,
922,922,ANT,Mercedes,5.0,5.0,Finished,0.4590000000000032,5.0,2025,Lusail,,,
923,923,RUS,Mercedes,4.0,6.0,Finished,0.2750000000000057,4.0,2025,Lusail,,,
924,924,ALO,Aston Martin,8.0,7.0,Finished,1.031000000000006,8.0,2025,Lusail,,,
925,925,LEC,Ferrari,10.0,8.0,Finished,1.1740000000000066,10.0,2025,Lusail,,,
926,926,LAW,Racing Bulls,12.0,9.0,Finished,1.0460000000000065,12.0,2025,Lusail,,,
927,927,TSU,Red Bull Racing,15.0,10.0,Finished,1.3739999999999952,16.0,2025,Lusail,,,
928,928,ALB,Williams,14.0,11.0,Finished,1.2420000000000044,15.0,2025,Lusail,,,
929,929,HAM,Ferrari,17.0,12.0,Finished,1.519999999999996,18.0,2025,Lusail,,,
930,930,BOR,Kick Sauber,19.0,13.0,Finished,1.1470000000000056,14.0,2025,Lusail,,,
931,931,COL,Alpine,20.0,14.0,Lapped,1.75,20.0,2025,Lusail,,,
932,932,OCO,Haas F1 Team,16.0,15.0,Lapped,1.477000000000004,17.0,2025,Lusail,,,
933,933,GAS,Alpine,9.0,16.0,Lapped,1.0900000000000034,9.0,2025,Lusail,,,
934,934,STR,Aston Martin,18.0,17.0,Retired,1.6710000000000065,19.0,2025,Lusail,,,
935,935,HAD,Racing Bulls,6.0,18.0,Retired,0.7270000000000039,6.0,2025,Lusail,,,
936,936,BEA,Haas F1 Team,13.0,19.0,Retired,1.051000000000002,13.0,2025,Lusail,,,
937,937,HUL,Kick Sauber,11.0,20.0,Retired,0.965999999999994,11.0,2025,Lusail,,,
938,938,VER,Red Bull Racing,1.0,1.0,Finished,0.0,1.0,2025,Yas Island,89.495,-0.906000000000006,0.6065610265069455
939,939,PIA,McLaren,3.0,2.0,Finished,0.2300000000000039,3.0,2025,Yas Island,89.813,0.465999999999994,1.3112634920634951
940,940,NOR,McLaren,2.0,3.0,Finished,0.2010000000000076,2.0,2025,Yas Island,89.34700000000001,-0.465999999999994,-0.2190261904761887
941,941,LEC,Ferrari,5.0,4.0,Finished,0.5230000000000103,5.0,2025,Yas Island,89.992,0.2610000000000099,-0.4727562499999939
942,942,RUS,Mercedes,4.0,5.0,Finished,0.4380000000000024,4.0,2025,Yas Island,90.0315,0.2789999999999963,1.7663895154553044
943,943,ALO,Aston Martin,6.0,6.0,Finished,0.6950000000000074,6.0,2025,Yas Island,90.0915,0.1704999999999898,2.654520833333338
944,944,OCO,Haas F1 Team,8.0,7.0,Finished,0.7060000000000031,8.0,2025,Yas Island,89.745,-0.2639999999999958,4.821954285714267
945,945,HAM,Ferrari,16.0,8.0,Finished,1.1870000000000118,16.0,2025,Yas Island,89.731,-0.2610000000000099,2.1630612149532764
946,946,HUL,Kick Sauber,18.0,9.0,Finished,1.2430000000000092,18.0,2025,Yas Island,88.868,-0.3160000000000025,3.682562500000017
947,947,STR,Aston Martin,15.0,10.0,Finished,0.8900000000000006,15.0,2025,Yas Island,89.921,-0.1704999999999898,4.704571428571427
948,948,BOR,Kick Sauber,7.0,11.0,Finished,0.6970000000000027,7.0,2025,Yas Island,89.184,0.3160000000000025,-0.1311119047619043
949,949,BEA,Haas F1 Team,11.0,12.0,Finished,0.8340000000000032,11.0,2025,Yas Island,90.009,0.2639999999999958,2.2465909090909095
950,950,SAI,Williams,12.0,13.0,Finished,0.835000000000008,12.0,2025,Yas Island,89.512,-0.8160000000000025,3.192969092465753
951,951,TSU,Red Bull Racing,10.0,14.0,Finished,0.8270000000000124,10.0,2025,Yas Island,90.401,0.906000000000006,0.1521500000000009
952,952,ANT,Mercedes,14.0,15.0,Finished,0.8730000000000047,14.0,2025,Yas Island,89.7525,-0.2789999999999963,2.189650349650349
953,953,ALB,Williams,17.0,16.0,Finished,1.2090000000000032,17.0,2025,Yas Island,90.328,0.8160000000000025,0.67175832990539
954,954,HAD,Racing Bulls,9.0,17.0,Lapped,0.8650000000000091,9.0,2025,Yas Island,88.108,-2.468999999999994,0.6258354016354036
955,955,LAW,Racing Bulls,13.0,18.0,Lapped,0.8700000000000045,13.0,2025,Yas Island,90.577,2.468999999999994,-0.2618634965034887
956,956,GAS,Alpine,19.0,19.0,Lapped,1.26100000000001,19.0,2025,Yas Island,90.576,0.394999999999996,0.9391174999999992
957,957,COL,Alpine,20.0,20.0,Lapped,1.683000000000007,20.0,2025,Yas Island,90.181,-0.394999999999996,2.480858836206896
