,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0,3836.437,NOR,1,96.458,1.0,1.0,,,,18.163,38.796,,3797.998,3836.692,229.0,291.0,304.0,217.0,False,MEDIUM,1.0,True,McLaren,3739.743,2026-03-08 04:03:26.366,1,6.0,False,,False,False
1,3923.781,NOR,1,87.344,2.0,1.0,,,31.074,18.116,38.154,3867.511,3885.627,3923.781,243.0,287.0,303.0,260.0,True,MEDIUM,2.0,True,McLaren,3836.437,2026-03-08 04:05:03.060,1,6.0,False,,False,True
2,4010.644,NOR,1,86.863,3.0,1.0,,,30.541,18.252,38.07,3954.322,3972.574,4010.644,245.0,311.0,286.0,273.0,True,MEDIUM,3.0,True,McLaren,3923.781,2026-03-08 04:06:30.404,1,7.0,False,,False,True
3,4096.501,NOR,1,85.857,4.0,1.0,,,30.19,18.193,37.474,4040.834,4059.027,4096.501,249.0,304.0,283.0,276.0,True,MEDIUM,4.0,True,McLaren,4010.644,2026-03-08 04:07:57.267,1,7.0,False,,False,True
4,4182.074,NOR,1,85.573,5.0,1.0,,,29.93,17.868,37.775,4126.431,4144.299,4182.074,260.0,297.0,280.0,276.0,True,MEDIUM,5.0,True,McLaren,4096.501,2026-03-08 04:09:23.124,1,7.0,False,,False,True
5,4267.11,NOR,1,85.036,6.0,1.0,,,30.025,17.829,37.182,4212.099,4229.928,4267.11,256.0,313.0,293.0,273.0,True,MEDIUM,6.0,True,McLaren,4182.074,2026-03-08 04:10:48.697,1,7.0,False,,False,True
6,4352.088,NOR,1,84.978,7.0,1.0,,,30.067,17.764,37.147,4297.177,4314.941,4352.088,253.0,316.0,297.0,285.0,True,MEDIUM,7.0,True,McLaren,4267.11,2026-03-08 04:12:13.733,1,7.0,False,,False,True
7,4437.387,NOR,1,85.299,8.0,1.0,,,30.191,17.97,37.138,4382.279,4400.249,4437.387,253.0,311.0,298.0,280.0,False,MEDIUM,8.0,True,McLaren,4352.088,2026-03-08 04:13:38.711,1,7.0,False,,False,True
8,4523.026,NOR,1,85.639,9.0,1.0,,,30.135,17.77,37.734,4467.522,4485.292,4523.026,262.0,315.0,284.0,276.0,False,MEDIUM,9.0,True,McLaren,4437.387,2026-03-08 04:15:04.010,1,7.0,False,,False,True
9,4608.321,NOR,1,85.295,10.0,1.0,,,30.117,17.924,37.254,4553.143,4571.067,4608.321,261.0,311.0,295.0,277.0,False,MEDIUM,10.0,True,McLaren,4523.026,2026-03-08 04:16:29.649,1,7.0,False,,False,True
13,5025.952,NOR,1,84.233,14.0,2.0,,,29.882,17.87,36.481,4971.601,4989.471,5025.952,251.0,306.0,287.0,279.0,True,HARD,3.0,True,McLaren,4941.719,2026-03-08 04:23:28.342,1,9.0,False,,False,True
14,5109.736,NOR,1,83.784,15.0,2.0,,,29.402,17.899,36.483,5055.354,5073.253,5109.736,269.0,301.0,288.0,278.0,True,HARD,4.0,True,McLaren,5025.952,2026-03-08 04:24:52.575,1,9.0,False,,False,True
15,5193.648,NOR,1,83.912,16.0,2.0,,,29.524,17.919,36.469,5139.26,5157.179,5193.648,255.0,301.0,290.0,286.0,False,HARD,5.0,True,McLaren,5109.736,2026-03-08 04:26:16.359,1,9.0,False,,False,True
16,5277.701,NOR,1,84.053,17.0,2.0,,,29.442,18.015,36.596,5223.09,5241.105,5277.701,262.0,303.0,291.0,287.0,False,HARD,6.0,True,McLaren,5193.648,2026-03-08 04:27:40.271,1,9.0,False,,False,True
20,5658.921,NOR,1,83.972,21.0,2.0,,,29.499,18.129,36.344,5604.448,5622.577,5658.921,243.0,296.0,285.0,283.0,False,HARD,10.0,True,McLaren,5574.949,2026-03-08 04:34:01.572,1,5.0,False,,False,True
21,5742.608,NOR,1,83.687,22.0,2.0,,,29.317,17.999,36.371,5688.238,5706.237,5742.608,257.0,297.0,285.0,288.0,True,HARD,11.0,True,McLaren,5658.921,2026-03-08 04:35:25.544,1,5.0,False,,False,True
22,5826.142,NOR,1,83.534,23.0,2.0,,,29.254,17.992,36.288,5771.862,5789.854,5826.142,264.0,298.0,285.0,285.0,True,HARD,12.0,True,McLaren,5742.608,2026-03-08 04:36:49.231,1,5.0,False,,False,True
23,5909.536,NOR,1,83.394,24.0,2.0,,,29.302,17.929,36.163,5855.444,5873.373,5909.536,260.0,297.0,284.0,287.0,True,HARD,13.0,True,McLaren,5826.142,2026-03-08 04:38:12.765,1,5.0,False,,False,True
24,5993.036,NOR,1,83.5,25.0,2.0,,,29.373,17.925,36.202,5938.909,5956.834,5993.036,262.0,299.0,295.0,286.0,False,HARD,14.0,True,McLaren,5909.536,2026-03-08 04:39:36.159,1,5.0,False,,False,True
25,6076.439,NOR,1,83.403,26.0,2.0,,,29.35,17.894,36.159,6022.386,6040.28,6076.439,259.0,306.0,294.0,293.0,False,HARD,15.0,True,McLaren,5993.036,2026-03-08 04:40:59.659,1,5.0,False,,False,True
26,6160.335,NOR,1,83.896,27.0,2.0,,,29.426,18.011,36.459,6105.865,6123.876,6160.335,266.0,298.0,289.0,294.0,False,HARD,16.0,True,McLaren,6076.439,2026-03-08 04:42:23.062,1,5.0,False,,False,True
27,6244.375,NOR,1,84.04,28.0,2.0,,,29.538,17.988,36.514,6189.873,6207.861,6244.375,257.0,301.0,293.0,288.0,False,HARD,17.0,True,McLaren,6160.335,2026-03-08 04:43:46.958,1,5.0,False,,False,True
28,6328.455,NOR,1,84.08,29.0,2.0,,,29.692,17.992,36.396,6274.067,6292.059,6328.455,254.0,302.0,288.0,288.0,False,HARD,18.0,True,McLaren,6244.375,2026-03-08 04:45:10.998,1,5.0,False,,False,True
29,6412.416,NOR,1,83.961,30.0,2.0,,,29.515,17.966,36.48,6357.97,6375.936,6412.416,264.0,301.0,289.0,288.0,False,HARD,19.0,True,McLaren,6328.455,2026-03-08 04:46:35.078,1,5.0,False,,False,True
30,6496.51,NOR,1,84.094,31.0,2.0,,,29.604,17.958,36.532,6442.02,6459.978,6496.51,262.0,300.0,293.0,286.0,False,HARD,20.0,True,McLaren,6412.416,2026-03-08 04:47:59.039,1,5.0,False,,False,True
31,6580.585,NOR,1,84.075,32.0,2.0,,,29.481,17.98,36.614,6525.991,6543.971,6580.585,259.0,300.0,289.0,291.0,False,HARD,21.0,True,McLaren,6496.51,2026-03-08 04:49:23.133,1,5.0,False,,False,True
32,6665.375,NOR,1,84.79,33.0,2.0,,,30.039,18.027,36.724,6610.624,6628.651,6665.375,253.0,300.0,287.0,290.0,False,HARD,22.0,True,McLaren,6580.585,2026-03-08 04:50:47.208,1,5.0,False,,False,True
35,6950.865,NOR,1,83.324,36.0,3.0,,,29.282,17.819,36.223,6896.823,6914.642,6950.865,252.0,304.0,299.0,295.0,True,MEDIUM,2.0,True,McLaren,6867.541,2026-03-08 04:55:34.164,1,8.0,False,,False,True
36,7034.313,NOR,1,83.448,37.0,3.0,,,29.399,17.652,36.397,6980.264,6997.916,7034.313,262.0,311.0,302.0,294.0,False,MEDIUM,3.0,True,McLaren,6950.865,2026-03-08 04:56:57.488,1,8.0,False,,False,True
37,7117.736,NOR,1,83.423,38.0,3.0,,,29.202,17.867,36.354,7063.515,7081.382,7117.736,252.0,305.0,318.0,296.0,False,MEDIUM,4.0,True,McLaren,7034.313,2026-03-08 04:58:20.936,1,7.0,False,,False,True
38,7201.737,NOR,1,84.001,39.0,3.0,,,29.482,18.144,36.375,7147.218,7165.362,7201.737,258.0,295.0,286.0,292.0,False,MEDIUM,5.0,True,McLaren,7117.736,2026-03-08 04:59:44.359,1,6.0,False,,False,True
39,7285.134,NOR,1,83.397,40.0,3.0,,,29.188,17.861,36.348,7230.925,7248.786,7285.134,264.0,297.0,288.0,283.0,False,MEDIUM,6.0,True,McLaren,7201.737,2026-03-08 05:01:08.360,1,6.0,False,,False,True
40,7368.896,NOR,1,83.762,41.0,3.0,,,29.481,18.0,36.281,7314.615,7332.615,7368.896,253.0,298.0,292.0,284.0,False,MEDIUM,7.0,True,McLaren,7285.134,2026-03-08 05:02:31.757,1,6.0,False,,False,True
41,7452.243,NOR,1,83.347,42.0,3.0,,,29.334,17.955,36.058,7398.23,7416.185,7452.243,256.0,298.0,288.0,286.0,False,MEDIUM,8.0,True,McLaren,7368.896,2026-03-08 05:03:55.519,1,5.0,False,,False,True
42,7535.529,NOR,1,83.286,43.0,3.0,,,29.377,17.865,36.044,7481.62,7499.485,7535.529,253.0,299.0,290.0,287.0,True,MEDIUM,9.0,True,McLaren,7452.243,2026-03-08 05:05:18.866,1,5.0,False,,False,True
43,7618.721,NOR,1,83.192,44.0,3.0,,,29.308,17.809,36.075,7564.837,7582.646,7618.721,256.0,299.0,295.0,285.0,True,MEDIUM,10.0,True,McLaren,7535.529,2026-03-08 05:06:42.152,1,5.0,False,,False,True
44,7701.607,NOR,1,82.886,45.0,3.0,,,29.236,17.8,35.85,7647.957,7665.757,7701.607,253.0,300.0,293.0,296.0,True,MEDIUM,11.0,True,McLaren,7618.721,2026-03-08 05:08:05.344,1,5.0,False,,False,True
45,7784.515,NOR,1,82.908,46.0,3.0,,,29.05,17.644,36.214,7730.657,7748.301,7784.515,263.0,304.0,297.0,292.0,False,MEDIUM,12.0,True,McLaren,7701.607,2026-03-08 05:09:28.230,1,5.0,False,,False,True
46,7867.293,NOR,1,82.778,47.0,3.0,,,29.083,17.798,35.897,7813.598,7831.396,7867.293,253.0,295.0,298.0,297.0,True,MEDIUM,13.0,True,McLaren,7784.515,2026-03-08 05:10:51.138,1,5.0,False,,False,True
47,7950.246,NOR,1,82.953,48.0,3.0,,,29.106,17.743,36.104,7896.399,7914.142,7950.246,256.0,303.0,290.0,297.0,False,MEDIUM,14.0,True,McLaren,7867.293,2026-03-08 05:12:13.916,1,5.0,False,,False,True
48,8033.05,NOR,1,82.804,49.0,3.0,,,29.043,17.88,35.881,7979.289,7997.169,8033.05,259.0,295.0,291.0,285.0,False,MEDIUM,15.0,True,McLaren,7950.246,2026-03-08 05:13:36.869,1,5.0,False,,False,True
49,8115.813,NOR,1,82.763,50.0,3.0,,,29.057,17.845,35.861,8062.107,8079.952,8115.813,258.0,295.0,290.0,289.0,True,MEDIUM,16.0,True,McLaren,8033.05,2026-03-08 05:14:59.673,1,5.0,False,,False,True
50,8198.411,NOR,1,82.598,51.0,3.0,,,29.032,17.854,35.712,8144.845,8162.699,8198.411,257.0,292.0,298.0,285.0,True,MEDIUM,17.0,True,McLaren,8115.813,2026-03-08 05:16:22.436,1,5.0,False,,False,True
51,8281.195,NOR,1,82.784,52.0,3.0,,,29.077,17.781,35.926,8227.488,8245.269,8281.195,265.0,292.0,297.0,290.0,False,MEDIUM,18.0,True,McLaren,8198.411,2026-03-08 05:17:45.034,1,5.0,False,,False,True
52,8363.553,NOR,1,82.358,53.0,3.0,,,28.979,17.78,35.599,8310.174,8327.954,8363.553,253.0,295.0,296.0,288.0,True,MEDIUM,19.0,True,McLaren,8281.195,2026-03-08 05:19:07.818,1,5.0,False,,False,True
53,8446.349,NOR,1,82.796,54.0,3.0,,,29.006,17.779,36.011,8392.559,8410.338,8446.349,258.0,295.0,298.0,288.0,False,MEDIUM,20.0,True,McLaren,8363.553,2026-03-08 05:20:30.176,1,5.0,False,,False,True
54,8529.216,NOR,1,82.867,55.0,3.0,,,29.076,17.822,35.969,8475.425,8493.247,8529.216,267.0,298.0,297.0,290.0,False,MEDIUM,21.0,True,McLaren,8446.349,2026-03-08 05:21:52.972,1,5.0,False,,False,True
55,8612.059,NOR,1,82.843,56.0,3.0,,,29.096,17.831,35.916,8558.312,8576.143,8612.059,257.0,300.0,302.0,286.0,False,MEDIUM,22.0,True,McLaren,8529.216,2026-03-08 05:23:15.839,1,5.0,False,,False,True
56,8695.475,NOR,1,83.416,57.0,3.0,,,29.563,17.762,36.091,8641.622,8659.384,8695.475,254.0,303.0,296.0,291.0,False,MEDIUM,23.0,True,McLaren,8612.059,2026-03-08 05:24:38.682,1,5.0,False,,False,True
57,8778.521,NOR,1,83.046,58.0,3.0,,,29.171,17.845,36.03,8724.646,8742.491,8778.521,265.0,296.0,290.0,292.0,False,MEDIUM,24.0,True,McLaren,8695.475,2026-03-08 05:26:02.098,1,5.0,False,,False,True
58,3837.959,GAS,10,97.98,1.0,1.0,,,,18.682,38.91,,3799.62,3838.246,230.0,305.0,288.0,214.0,False,MEDIUM,1.0,True,Alpine,3739.743,2026-03-08 04:03:26.366,1,9.0,False,,False,False
59,3925.24,GAS,10,87.281,2.0,1.0,,,31.136,17.996,38.149,3869.151,3887.147,3925.296,259.0,296.0,294.0,264.0,True,MEDIUM,2.0,True,Alpine,3837.959,2026-03-08 04:05:04.582,1,9.0,False,,False,True
60,4011.611,GAS,10,86.371,3.0,1.0,,,30.613,17.818,37.94,3955.909,3973.727,4011.667,256.0,308.0,298.0,270.0,True,MEDIUM,3.0,True,Alpine,3925.24,2026-03-08 04:06:31.863,1,9.0,False,,False,True
61,4097.505,GAS,10,85.894,4.0,1.0,,,30.427,17.771,37.696,4042.094,4059.865,4097.561,254.0,314.0,308.0,278.0,True,MEDIUM,4.0,True,Alpine,4011.611,2026-03-08 04:07:58.234,1,9.0,False,,False,True
62,4184.545,GAS,10,87.04,5.0,1.0,,,30.983,17.647,38.41,4128.544,4146.191,4184.601,266.0,324.0,302.0,253.0,False,MEDIUM,5.0,True,Alpine,4097.505,2026-03-08 04:09:24.128,1,9.0,True,TRACK LIMITS AT TURN 10 LAP 5 ,False,True
63,4270.534,GAS,10,85.989,6.0,1.0,,,30.696,17.8,37.493,4215.297,4233.097,4270.59,262.0,312.0,296.0,262.0,False,MEDIUM,6.0,True,Alpine,4184.545,2026-03-08 04:10:51.168,1,9.0,False,,False,True
64,4355.613,GAS,10,85.079,7.0,1.0,,,29.873,17.815,37.391,4300.463,4318.278,4355.669,268.0,303.0,296.0,288.0,True,MEDIUM,7.0,True,Alpine,4270.534,2026-03-08 04:12:17.157,1,9.0,False,,False,True
65,4440.577,GAS,10,84.964,8.0,1.0,,,29.969,17.697,37.298,4385.638,4403.335,4440.633,264.0,308.0,303.0,293.0,True,MEDIUM,8.0,True,Alpine,4355.613,2026-03-08 04:13:42.236,1,9.0,False,,False,True
66,4526.018,GAS,10,85.441,9.0,1.0,,,30.052,17.651,37.738,4470.685,4488.336,4526.074,260.0,318.0,297.0,300.0,False,MEDIUM,9.0,True,Alpine,4440.577,2026-03-08 04:15:07.200,1,9.0,False,,False,True
67,4612.687,GAS,10,86.669,10.0,1.0,,,30.475,17.8,38.394,4556.549,4574.349,4612.743,258.0,312.0,299.0,292.0,False,MEDIUM,10.0,True,Alpine,4526.018,2026-03-08 04:16:32.641,1,10.0,False,,False,True
71,5032.962,GAS,10,85.748,14.0,2.0,,,30.752,17.982,37.014,4978.022,4996.004,5033.018,252.0,306.0,293.0,277.0,False,HARD,3.0,True,Alpine,4947.214,2026-03-08 04:23:33.837,1,11.0,False,,False,True
72,5117.785,GAS,10,84.823,15.0,2.0,,,29.928,17.954,36.941,5062.946,5080.9,5117.841,251.0,308.0,298.0,288.0,True,HARD,4.0,True,Alpine,5032.962,2026-03-08 04:24:59.585,1,11.0,False,,False,True
73,5202.475,GAS,10,84.69,16.0,2.0,,,29.817,17.81,37.063,5147.658,5165.468,5202.531,262.0,310.0,300.0,290.0,True,HARD,5.0,True,Alpine,5117.785,2026-03-08 04:26:24.408,1,11.0,False,,False,True
74,5287.678,GAS,10,85.203,17.0,2.0,,,29.868,17.693,37.642,5232.399,5250.092,5287.734,253.0,318.0,297.0,297.0,False,HARD,6.0,True,Alpine,5202.475,2026-03-08 04:27:49.098,1,11.0,False,,False,True
77,5588.431,GAS,10,86.578,20.0,2.0,,,31.057,17.719,37.802,5532.966,5550.685,5588.487,260.0,310.0,303.0,277.0,False,HARD,9.0,True,Alpine,5501.853,2026-03-08 04:32:48.476,1,11.0,False,,False,True
78,5674.109,GAS,10,85.678,21.0,2.0,,,30.591,17.995,37.092,5619.078,5637.073,5674.165,267.0,307.0,289.0,259.0,False,HARD,10.0,True,Alpine,5588.431,2026-03-08 04:34:15.054,1,10.0,False,,False,True
79,5758.695,GAS,10,84.586,22.0,2.0,,,29.74,17.913,36.933,5703.905,5721.818,5758.751,250.0,307.0,297.0,290.0,True,HARD,11.0,True,Alpine,5674.109,2026-03-08 04:35:40.732,1,10.0,False,,False,True
80,5843.194,GAS,10,84.499,23.0,2.0,,,29.633,17.823,37.043,5788.384,5806.207,5843.25,258.0,307.0,290.0,298.0,True,HARD,12.0,True,Alpine,5758.695,2026-03-08 04:37:05.318,1,10.0,False,,False,True
81,5928.046,GAS,10,84.852,24.0,2.0,,,30.053,17.852,36.947,5873.303,5891.155,5928.102,260.0,307.0,299.0,288.0,False,HARD,13.0,True,Alpine,5843.194,2026-03-08 04:38:29.817,1,10.0,False,,False,True
82,6012.586,GAS,10,84.54,25.0,2.0,,,29.816,17.886,36.838,5957.918,5975.804,6012.642,263.0,305.0,298.0,295.0,False,HARD,14.0,True,Alpine,5928.046,2026-03-08 04:39:54.669,1,10.0,False,,False,True
83,6097.357,GAS,10,84.771,26.0,2.0,,,29.94,17.957,36.874,6042.582,6060.539,6097.413,251.0,306.0,293.0,294.0,False,HARD,15.0,True,Alpine,6012.586,2026-03-08 04:41:19.209,1,10.0,False,,False,True
84,6182.018,GAS,10,84.661,27.0,2.0,,,29.68,17.895,37.086,6127.093,6144.988,6182.074,270.0,304.0,297.0,288.0,False,HARD,16.0,True,Alpine,6097.357,2026-03-08 04:42:43.980,1,10.0,False,,False,True
85,6266.813,GAS,10,84.795,28.0,2.0,,,29.776,17.975,37.044,6211.85,6229.825,6266.869,265.0,304.0,295.0,293.0,False,HARD,17.0,True,Alpine,6182.018,2026-03-08 04:44:08.641,1,10.0,False,,False,True
86,6351.909,GAS,10,85.096,29.0,2.0,,,29.838,18.01,37.248,6296.707,6314.717,6351.965,265.0,303.0,292.0,294.0,False,HARD,18.0,True,Alpine,6266.813,2026-03-08 04:45:33.436,1,10.0,False,,False,True
87,6437.151,GAS,10,85.242,30.0,2.0,,,30.259,17.917,37.066,6382.224,6400.141,6437.207,254.0,306.0,294.0,284.0,False,HARD,19.0,True,Alpine,6351.909,2026-03-08 04:46:58.532,1,10.0,False,,False,True
88,6522.422,GAS,10,85.271,31.0,2.0,,,30.213,17.873,37.185,6467.42,6485.293,6522.478,258.0,306.0,288.0,285.0,False,HARD,20.0,True,Alpine,6437.151,2026-03-08 04:48:23.774,1,10.0,False,,False,True
89,6607.624,GAS,10,85.202,32.0,2.0,,,30.2,17.946,37.056,6552.678,6570.624,6607.68,258.0,303.0,295.0,282.0,False,HARD,21.0,True,Alpine,6522.422,2026-03-08 04:49:49.045,1,10.0,False,,False,True
92,6876.173,GAS,10,85.029,35.0,2.0,,,30.064,17.915,37.05,6821.264,6839.179,6876.229,266.0,302.0,299.0,286.0,False,HARD,24.0,True,Alpine,6791.144,2026-03-08 04:54:17.767,1,9.0,False,,False,True
93,6961.35,GAS,10,85.177,36.0,2.0,,,29.89,17.876,37.411,6906.119,6923.995,6961.406,264.0,306.0,291.0,296.0,False,HARD,25.0,True,Alpine,6876.173,2026-03-08 04:55:42.796,1,9.0,False,,False,True
94,7047.683,GAS,10,86.333,37.0,2.0,,,30.147,18.019,38.167,6991.553,7009.572,7047.739,268.0,302.0,302.0,286.0,False,HARD,26.0,True,Alpine,6961.35,2026-03-08 04:57:07.973,1,10.0,False,,False,True
95,7133.777,GAS,10,86.094,38.0,2.0,,,30.547,17.76,37.787,7078.286,7096.046,7133.833,261.0,315.0,294.0,263.0,False,HARD,27.0,True,Alpine,7047.683,2026-03-08 04:58:34.306,1,9.0,False,,False,True
96,7219.042,GAS,10,85.265,39.0,2.0,,,30.113,17.989,37.163,7163.946,7181.935,7219.098,262.0,300.0,290.0,286.0,False,HARD,28.0,True,Alpine,7133.777,2026-03-08 05:00:00.400,1,9.0,False,,False,True
97,7305.174,GAS,10,86.132,40.0,2.0,,,30.738,17.773,37.621,7249.836,7267.609,7305.23,265.0,307.0,298.0,271.0,False,HARD,29.0,True,Alpine,7219.042,2026-03-08 05:01:25.665,1,10.0,False,,False,True
98,7390.493,GAS,10,85.319,41.0,2.0,,,30.039,17.873,37.407,7335.269,7353.142,7390.549,257.0,308.0,297.0,295.0,False,HARD,30.0,True,Alpine,7305.174,2026-03-08 05:02:51.797,1,10.0,False,,False,True
99,7475.372,GAS,10,84.879,42.0,2.0,,,29.776,17.899,37.204,7420.325,7438.224,7475.428,270.0,304.0,293.0,306.0,False,HARD,31.0,True,Alpine,7390.493,2026-03-08 05:04:17.116,1,10.0,False,,False,True
100,7560.349,GAS,10,84.977,43.0,2.0,,,30.015,17.902,37.06,7505.443,7523.345,7560.405,260.0,306.0,288.0,289.0,False,HARD,32.0,True,Alpine,7475.372,2026-03-08 05:05:41.995,1,10.0,False,,False,True
101,7645.377,GAS,10,85.028,44.0,2.0,,,29.992,17.897,37.139,7590.397,7608.294,7645.433,261.0,304.0,296.0,290.0,False,HARD,33.0,True,Alpine,7560.349,2026-03-08 05:07:06.972,1,10.0,False,,False,True
102,7732.552,GAS,10,87.175,45.0,2.0,,,30.63,18.626,37.919,7676.063,7694.689,7732.608,260.0,283.0,290.0,292.0,False,HARD,34.0,True,Alpine,7645.377,2026-03-08 05:08:32.000,1,10.0,False,,False,True
103,7817.905,GAS,10,85.353,46.0,2.0,,,30.097,17.911,37.345,7762.705,7780.616,7817.961,264.0,305.0,289.0,286.0,False,HARD,35.0,True,Alpine,7732.552,2026-03-08 05:09:59.175,1,10.0,False,,False,True
104,7904.402,GAS,10,86.497,47.0,2.0,,,29.971,18.379,38.147,7847.932,7866.311,7904.458,271.0,230.0,299.0,288.0,False,HARD,36.0,True,Alpine,7817.905,2026-03-08 05:11:24.528,1,10.0,False,,False,True
105,7989.384,GAS,10,84.982,48.0,2.0,,,29.911,17.794,37.277,7934.369,7952.163,7989.44,264.0,307.0,294.0,294.0,False,HARD,37.0,True,Alpine,7904.402,2026-03-08 05:12:51.025,1,10.0,False,,False,True
106,8074.665,GAS,10,85.281,49.0,2.0,,,30.1,17.949,37.232,8019.54,8037.489,8074.721,263.0,303.0,291.0,292.0,False,HARD,38.0,True,Alpine,7989.384,2026-03-08 05:14:16.007,1,10.0,False,,False,True
107,8159.592,GAS,10,84.927,50.0,2.0,,,30.004,17.925,36.998,8104.725,8122.65,8159.648,271.0,302.0,292.0,293.0,False,HARD,39.0,True,Alpine,8074.665,2026-03-08 05:15:41.288,1,10.0,False,,False,True
108,8246.052,GAS,10,86.46,51.0,2.0,,,30.17,18.244,38.046,8189.818,8208.062,8246.108,259.0,248.0,300.0,294.0,False,HARD,40.0,True,Alpine,8159.592,2026-03-08 05:17:06.215,1,10.0,False,,False,True
109,8332.579,GAS,10,86.527,52.0,2.0,,,31.448,17.854,37.225,8277.556,8295.41,8332.635,258.0,309.0,297.0,290.0,False,HARD,41.0,True,Alpine,8246.052,2026-03-08 05:18:32.675,1,10.0,False,,False,True
110,8417.369,GAS,10,84.79,53.0,2.0,,,29.893,17.911,36.986,8362.528,8380.439,8417.425,263.0,303.0,292.0,293.0,False,HARD,42.0,True,Alpine,8332.579,2026-03-08 05:19:59.202,1,10.0,False,,False,True
111,8501.889,GAS,10,84.52,54.0,2.0,,,29.789,17.954,36.777,8447.214,8465.168,8501.945,269.0,302.0,292.0,295.0,False,HARD,43.0,True,Alpine,8417.369,2026-03-08 05:21:23.992,1,10.0,False,,False,True
112,8586.484,GAS,10,84.595,55.0,2.0,,,29.659,17.851,37.085,8531.604,8549.455,8586.54,274.0,302.0,296.0,293.0,False,HARD,44.0,True,Alpine,8501.889,2026-03-08 05:22:48.512,1,10.0,False,,False,True
113,8670.97,GAS,10,84.486,56.0,2.0,,,29.844,17.894,36.748,8616.384,8634.278,8671.026,262.0,302.0,298.0,298.0,True,HARD,45.0,True,Alpine,8586.484,2026-03-08 05:24:13.107,1,10.0,False,,False,True
114,8755.807,GAS,10,84.837,57.0,2.0,,,29.814,17.848,37.175,8700.84,8718.688,8755.863,273.0,302.0,295.0,295.0,False,HARD,46.0,True,Alpine,8670.97,2026-03-08 05:25:37.593,1,10.0,False,,False,True
115,3842.536,PER,11,102.557,1.0,1.0,,,,19.226,40.448,,3803.144,3842.783,229.0,290.0,303.0,200.0,False,MEDIUM,1.0,True,Cadillac,3739.743,2026-03-08 04:03:26.366,1,19.0,False,,False,False
116,3931.299,PER,11,88.763,2.0,1.0,,,31.753,18.188,38.822,3874.38,3892.568,3931.39,251.0,312.0,305.0,238.0,True,MEDIUM,2.0,True,Cadillac,3842.536,2026-03-08 04:05:09.159,1,19.0,False,,False,True
117,4019.393,PER,11,88.094,3.0,1.0,,,31.672,18.037,38.385,3963.062,3981.099,4019.484,253.0,311.0,298.0,260.0,True,MEDIUM,3.0,True,Cadillac,3931.299,2026-03-08 04:06:37.922,1,18.0,False,,False,True
118,4106.615,PER,11,87.222,4.0,1.0,,,30.827,18.195,38.2,4050.311,4068.506,4106.706,255.0,307.0,298.0,280.0,True,MEDIUM,4.0,True,Cadillac,4019.393,2026-03-08 04:08:06.016,1,18.0,False,,False,True
119,4194.64,PER,11,88.025,5.0,1.0,,,31.295,18.506,38.224,4138.001,4156.507,4194.731,256.0,300.0,292.0,291.0,False,MEDIUM,5.0,True,Cadillac,4106.615,2026-03-08 04:09:33.238,1,18.0,False,,False,True
120,4282.235,PER,11,87.595,6.0,1.0,,,31.178,18.288,38.129,4225.909,4244.197,4282.326,259.0,302.0,289.0,269.0,False,MEDIUM,6.0,True,Cadillac,4194.64,2026-03-08 04:11:01.263,1,18.0,False,,False,True
121,4369.86,PER,11,87.625,7.0,1.0,,,31.003,18.3,38.322,4313.329,4331.629,4369.951,258.0,300.0,296.0,273.0,False,MEDIUM,7.0,True,Cadillac,4282.235,2026-03-08 04:12:28.858,1,18.0,False,,False,True
122,4457.044,PER,11,87.184,8.0,1.0,,,30.946,18.193,38.045,4400.897,4419.09,4457.135,257.0,302.0,296.0,281.0,True,MEDIUM,8.0,True,Cadillac,4369.86,2026-03-08 04:13:56.483,1,18.0,False,,False,True
123,4544.094,PER,11,87.05,9.0,1.0,,,30.807,18.233,38.01,4487.942,4506.175,4544.185,256.0,300.0,296.0,292.0,True,MEDIUM,9.0,True,Cadillac,4457.044,2026-03-08 04:15:23.667,1,17.0,False,,False,True
124,4631.689,PER,11,87.595,10.0,1.0,,,30.981,18.397,38.217,4575.166,4593.563,4631.78,257.0,294.0,296.0,284.0,False,MEDIUM,10.0,True,Cadillac,4544.094,2026-03-08 04:16:50.717,1,17.0,False,,False,True
128,5043.186,PER,11,87.084,14.0,1.0,,,30.356,18.641,38.087,4986.549,5005.19,5043.277,248.0,291.0,292.0,291.0,False,MEDIUM,14.0,True,Cadillac,4956.102,2026-03-08 04:23:42.725,1,14.0,False,,False,True
129,5131.323,PER,11,88.137,15.0,1.0,,,30.957,18.323,38.857,5074.234,5092.557,5131.414,255.0,298.0,294.0,273.0,False,MEDIUM,15.0,True,Cadillac,5043.186,2026-03-08 04:25:09.809,1,14.0,False,,False,True
130,5222.6,PER,11,91.277,16.0,1.0,,,31.938,19.006,40.333,5163.352,5182.358,5222.691,245.0,286.0,274.0,252.0,False,MEDIUM,16.0,True,Cadillac,5131.323,2026-03-08 04:26:37.946,1,15.0,False,,False,True
